,Date,Close,Price
110,2000-06-05,16023.0,1.791
111,2000-06-06,15947.0,1.8025
112,2000-06-07,16272.0,1.795
113,2000-06-08,16399.0,1.8025
114,2000-06-09,16342.0,1.802
115,2000-06-12,16097.0,1.806
116,2000-06-13,16354.0,1.8115
117,2000-06-14,16366.0,1.81
118,2000-06-15,16561.0,1.811
119,2000-06-16,16425.0,1.803
120,2000-06-19,16850.0,1.803
121,2000-06-20,16844.0,1.8005
122,2000-06-21,17254.0,1.811
123,2000-06-22,17115.5,1.8125
124,2000-06-23,16977.0,1.8255
125,2000-06-26,16745.0,1.822
126,2000-06-27,16512.0,1.8225
127,2000-06-28,16842.0,1.82
128,2000-06-29,16407.0,1.8125
129,2000-06-30,16728.0,1.807
130,2000-07-03,17089.0,1.814
131,2000-07-04,17279.0,1.809
132,2000-07-05,17135.0,1.803
133,2000-07-06,17348.0,1.801
134,2000-07-07,17599.0,1.8
135,2000-07-10,17472.0,1.794
136,2000-07-11,16881.0,1.8025
137,2000-07-12,17053.0,1.8025
138,2000-07-13,16444.0,1.811
139,2000-07-14,16881.0,1.7925
140,2000-07-17,17388.0,1.7985
141,2000-07-18,17369.0,1.7965
142,2000-07-19,16928.0,1.803
143,2000-07-20,17204.0,1.796
144,2000-07-21,17318.0,1.7965
145,2000-07-24,17386.0,1.791
146,2000-07-25,17049.0,1.7915
147,2000-07-26,17121.0,1.787
148,2000-07-27,16949.0,1.7795
149,2000-07-28,16486.0,1.7845
150,2000-07-31,16455.0,1.7835
151,2000-08-01,16290.0,1.7885
152,2000-08-02,16314.0,1.7955
153,2000-08-03,16721.0,1.7935
154,2000-08-04,16761.0,1.7915
155,2000-08-07,16996.0,1.7975
156,2000-08-08,16885.0,1.7935
157,2000-08-09,16534.0,1.797
158,2000-08-10,16835.0,1.796
159,2000-08-11,17395.0,1.8015
160,2000-08-14,17811.0,1.804
161,2000-08-15,17744.0,1.8035
162,2000-08-16,17331.0,1.811
163,2000-08-17,17703.0,1.809
164,2000-08-18,17314.0,1.8165
165,2000-08-21,17083.0,1.8225
166,2000-08-22,17224.0,1.818
167,2000-08-23,17450.0,1.8215
168,2000-08-24,17311.0,1.82
169,2000-08-25,17643.0,1.8225
170,2000-08-28,17460.0,1.8315
171,2000-08-29,17355.0,1.8265
172,2000-08-30,17414.0,1.823
173,2000-08-31,17347.0,1.8235
174,2000-09-01,17577.0,1.824
175,2000-09-04,17613.0,1.826
176,2000-09-05,17425.0,1.8205
177,2000-09-06,17590.0,1.82
178,2000-09-07,17511.5,1.8195
179,2000-09-08,17433.0,1.8155
180,2000-09-11,17288.0,1.821
181,2000-09-12,16883.0,1.8285
182,2000-09-13,16999.0,1.8305
183,2000-09-14,16769.0,1.838
184,2000-09-15,16563.0,1.844
185,2000-09-18,15913.0,1.8575
186,2000-09-19,16188.0,1.85
187,2000-09-20,16078.0,1.8545
188,2000-09-21,16146.0,1.8555
189,2000-09-22,16353.0,1.8435
190,2000-09-25,16319.0,1.846
191,2000-09-26,16255.0,1.8505
192,2000-09-27,15848.0,1.8495
193,2000-09-28,16014.0,1.8435
194,2000-09-29,15928.0,1.8435
195,2000-10-02,15559.0,1.8515
196,2000-10-03,15633.0,1.854
197,2000-10-04,15876.0,1.8525
198,2000-10-05,16362.0,1.8465
199,2000-10-06,15946.0,1.855
200,2000-10-09,15855.0,1.8535
201,2000-10-10,15747.0,1.859
202,2000-10-11,15526.0,1.8615
203,2000-10-12,15455.5,1.8605
204,2000-10-13,15385.0,1.869
205,2000-10-16,15242.0,1.8655
206,2000-10-17,14870.0,1.871
207,2000-10-18,14421.0,1.874
208,2000-10-19,14845.0,1.877
209,2000-10-20,14529.0,1.885
210,2000-10-23,13990.0,1.901
211,2000-10-24,13799.0,1.909
212,2000-10-25,13665.0,1.929
213,2000-10-26,14223.0,1.9365
214,2000-10-27,14692.0,1.916
215,2000-10-30,14891.0,1.915
216,2000-10-31,14867.0,1.9
217,2000-11-01,14791.0,1.9205
218,2000-11-02,14662.5,1.9185
219,2000-11-03,14534.0,1.942
220,2000-11-06,14801.0,1.939
221,2000-11-07,14969.0,1.954
222,2000-11-08,14656.0,1.9685
223,2000-11-09,14524.0,1.969
224,2000-11-10,14626.0,1.952
225,2000-11-13,14372.0,1.95
226,2000-11-14,14540.0,1.952
227,2000-11-15,14515.0,1.944
228,2000-11-16,14490.0,1.951
229,2000-11-17,14323.0,1.9665
230,2000-11-20,14500.0,1.9165
231,2000-11-21,14784.0,1.9195
232,2000-11-22,14577.0,1.9305
233,2000-11-23,14314.0,1.9525
234,2000-11-24,14336.0,1.9585
235,2000-11-27,14008.0,1.9695
236,2000-11-28,13914.0,1.967
237,2000-11-29,13788.0,1.9565
238,2000-11-30,13287.0,1.9795
239,2000-12-01,13437.0,1.9715
240,2000-12-04,13510.0,1.979
241,2000-12-05,14182.0,1.957
242,2000-12-06,13945.0,1.9745
243,2000-12-07,14460.0,1.974
244,2000-12-08,14983.0,1.968
245,2000-12-11,15188.0,1.967
246,2000-12-12,14906.0,1.966
247,2000-12-13,15291.0,1.9545
248,2000-12-14,15259.0,1.964
249,2000-12-15,14988.0,1.9655
250,2000-12-18,15083.0,1.955
251,2000-12-19,15336.0,1.9545
252,2000-12-20,14622.0,1.96
253,2000-12-21,14505.0,1.954
254,2000-12-22,14652.0,1.959
255,2000-12-25,14723.5,1.959
256,2000-12-26,14795.0,1.96
257,2000-12-27,15186.0,1.959
258,2000-12-28,15259.0,1.95
259,2000-12-29,15314.333333333334,1.95
260,2001-01-02,15369.666666666666,1.9425
261,2001-01-03,15425.0,1.93
262,2001-01-04,16599.0,1.9419
263,2001-01-05,16675.0,1.9549
264,2001-01-08,16410.0,1.9495
265,2001-01-09,16562.0,1.943
266,2001-01-10,16976.0,1.943
267,2001-01-11,16919.0,1.955
268,2001-01-12,17024.0,1.95
269,2001-01-15,16850.0,1.948
270,2001-01-16,16963.0,1.952
271,2001-01-17,16721.0,1.956
272,2001-01-18,17191.0,1.9545
273,2001-01-19,17521.0,1.9575
274,2001-01-22,17530.0,1.9565
275,2001-01-23,17392.0,1.961
276,2001-01-24,17832.0,1.9688
277,2001-01-25,17772.0,1.9737
278,2001-01-26,17830.5,1.9735
279,2001-01-29,17889.0,1.974
280,2001-01-30,17883.0,1.965
281,2001-01-31,17723.0,1.971
282,2001-02-01,17673.0,1.99
283,2001-02-02,17039.0,1.99
284,2001-02-05,16915.0,2.0
285,2001-02-06,16731.0,2.0025
286,2001-02-07,17007.0,2.0025
287,2001-02-08,16812.0,1.9915
288,2001-02-09,17243.0,1.9835
289,2001-02-12,17138.0,1.9825
290,2001-02-13,16917.0,1.986
291,2001-02-14,17096.0,1.986
292,2001-02-15,17120.0,1.989
293,2001-02-16,16937.0,2.003
294,2001-02-19,16259.0,2.003
295,2001-02-20,16061.0,2.0085
296,2001-02-21,15911.0,2.0465
297,2001-02-22,15594.0,2.0425
298,2001-02-23,15910.0,2.0375
299,2001-02-26,16158.0,2.0335
300,2001-02-27,16069.0,2.036
301,2001-02-28,15980.0,2.0463
302,2001-03-01,15891.0,2.0405
303,2001-03-02,16417.0,2.0265
304,2001-03-05,16581.0,2.0215
305,2001-03-06,16537.0,2.0335
306,2001-03-07,16324.0,2.0405
307,2001-03-08,16395.0,2.053
308,2001-03-09,16227.0,2.045
309,2001-03-12,16123.0,2.066
310,2001-03-13,15527.0,2.062
311,2001-03-14,15584.0,2.0785
312,2001-03-15,15245.0,2.103
313,2001-03-16,15061.0,2.127
314,2001-03-19,15237.0,2.1145
315,2001-03-20,14836.0,2.083
316,2001-03-21,14903.0,2.1215
317,2001-03-22,14853.0,2.1625
318,2001-03-23,14067.0,2.172
319,2001-03-26,14435.0,2.134
320,2001-03-27,14712.0,2.1205
321,2001-03-28,14835.0,2.127
322,2001-03-29,14632.0,2.153
323,2001-03-30,14282.0,2.153
324,2001-04-02,14438.0,2.167
325,2001-04-03,13981.0,2.1765
326,2001-04-04,13737.0,2.174
327,2001-04-05,13855.0,2.1535
328,2001-04-06,14443.0,2.1655
329,2001-04-09,14485.0,2.157
330,2001-04-10,14719.0,2.1375
331,2001-04-11,15048.0,2.154
332,2001-04-12,14819.0,2.1545
333,2001-04-13,14969.0,2.1545
334,2001-04-16,14707.0,2.1945
335,2001-04-17,14445.0,2.197
336,2001-04-18,14337.0,2.181
337,2001-04-19,14955.0,2.201
338,2001-04-20,14431.0,2.235
339,2001-04-23,13696.0,2.259
340,2001-04-24,13893.0,2.27
341,2001-04-25,14068.0,2.288
342,2001-04-26,14163.0,2.2418
343,2001-04-27,14757.0,2.202
344,2001-04-30,14928.0,2.201
345,2001-05-01,14918.0,2.2015
346,2001-05-02,14907.5,2.24
347,2001-05-03,14897.0,2.2115
348,2001-05-04,15142.0,2.2125
349,2001-05-07,15093.0,2.2145
350,2001-05-08,14875.0,2.244
351,2001-05-09,14747.0,2.263
352,2001-05-10,14779.0,2.262
353,2001-05-11,14993.0,2.283
354,2001-05-14,14493.0,2.3135
355,2001-05-15,14237.0,2.3375
356,2001-05-16,14226.0,2.31
357,2001-05-17,14714.0,2.298
358,2001-05-18,14794.0,2.304
359,2001-05-21,14884.0,2.32
360,2001-05-22,15128.0,2.325
361,2001-05-23,14829.0,2.346
362,2001-05-24,14692.0,2.3535
363,2001-05-25,14523.0,2.319
364,2001-05-28,14310.0,2.3385
365,2001-05-29,14302.0,2.3465
366,2001-05-30,14454.0,2.3445
367,2001-05-31,14489.0,2.381
368,2001-06-01,14650.0,2.3805
369,2001-06-04,14792.0,2.385
370,2001-06-05,15104.0,2.389
371,2001-06-06,15395.0,2.387
372,2001-06-07,15329.0,2.3615
373,2001-06-08,15464.0,2.359
374,2001-06-11,15366.0,2.382
375,2001-06-12,15224.0,2.4035
376,2001-06-13,15173.0,2.4235
377,2001-06-14,15403.0,2.4235
378,2001-06-15,15194.0,2.418
379,2001-06-18,14985.0,2.4645
380,2001-06-19,14355.0,2.479
381,2001-06-20,14401.0,2.474
382,2001-06-21,14571.0,2.369
383,2001-06-22,14823.0,2.296
384,2001-06-25,14682.0,2.299
385,2001-06-26,14540.0,2.3335
386,2001-06-27,14460.0,2.277
387,2001-06-28,14308.0,2.3145
388,2001-06-29,14391.0,2.3105
389,2001-07-02,14560.0,2.329
390,2001-07-03,14555.0,2.3495
391,2001-07-04,14353.0,2.4185
392,2001-07-05,14056.0,2.5025
393,2001-07-06,14048.0,2.43
394,2001-07-09,13907.0,2.4475
395,2001-07-10,13738.5,2.4985
396,2001-07-11,13570.0,2.5015
397,2001-07-12,13812.0,2.5525
398,2001-07-13,13916.0,2.5565
399,2001-07-16,14078.0,2.578
400,2001-07-17,13811.0,2.499
401,2001-07-18,14169.0,2.5045
402,2001-07-19,13791.0,2.505
403,2001-07-20,13762.0,2.448
404,2001-07-23,14092.0,2.414
405,2001-07-24,14068.0,2.4685
406,2001-07-25,13738.0,2.4865
407,2001-07-26,13956.0,2.515
408,2001-07-27,13810.0,2.4545
409,2001-07-30,13910.0,2.4265
410,2001-07-31,13704.0,2.473
411,2001-08-01,13754.0,2.501
412,2001-08-02,13743.0,2.491
413,2001-08-03,13823.0,2.502
414,2001-08-06,13838.0,2.4555
415,2001-08-07,14047.0,2.485
416,2001-08-08,14036.0,2.4705
417,2001-08-09,13919.0,2.4775
418,2001-08-10,13834.0,2.462
419,2001-08-13,13915.0,2.4995
420,2001-08-14,13771.0,2.517
421,2001-08-15,13829.0,2.489
422,2001-08-16,13659.0,2.502
423,2001-08-17,13509.0,2.5185
424,2001-08-20,13044.0,2.5175
425,2001-08-21,13115.0,2.55
426,2001-08-22,12892.0,2.522
427,2001-08-23,12952.0,2.529
428,2001-08-24,12751.0,2.546
429,2001-08-27,13001.0,2.5575
430,2001-08-28,12996.0,2.5575
431,2001-08-29,13018.0,2.5445
432,2001-08-30,13077.0,2.531
433,2001-08-31,12892.0,2.564
434,2001-09-03,12841.0,2.5655
435,2001-09-04,12800.0,2.555
436,2001-09-05,12767.0,2.578
437,2001-09-06,12591.0,2.583
438,2001-09-07,12255.0,2.582
439,2001-09-10,12088.5,2.605
440,2001-09-11,11922.0,2.661
441,2001-09-12,11517.5,2.688
442,2001-09-13,11113.0,2.658
443,2001-09-14,10306.0,2.687
444,2001-09-17,10034.0,2.6665
445,2001-09-18,10550.0,2.6945
446,2001-09-19,10554.0,2.711
447,2001-09-20,10745.0,2.768
448,2001-09-21,10543.0,2.83
449,2001-09-24,10419.0,2.684
450,2001-09-25,10533.0,2.711
451,2001-09-26,10229.0,2.738
452,2001-09-27,10006.0,2.674
453,2001-09-28,10405.0,2.67
454,2001-10-01,10636.0,2.6785
455,2001-10-02,10501.0,2.7075
456,2001-10-03,10351.0,2.7335
457,2001-10-04,10233.0,2.746
458,2001-10-05,10062.0,2.7735
459,2001-10-08,10197.0,2.771
460,2001-10-09,10095.0,2.781
461,2001-10-10,10284.0,2.771
462,2001-10-11,10462.0,2.781
463,2001-10-12,10785.0,2.781
464,2001-10-15,11057.0,2.771
465,2001-10-16,11329.0,2.708
466,2001-10-17,11258.0,2.722
467,2001-10-18,11271.0,2.759
468,2001-10-19,10995.0,2.7335
469,2001-10-22,11332.0,2.719
470,2001-10-23,11700.0,2.73
471,2001-10-24,11613.0,2.758
472,2001-10-25,11468.0,2.716
473,2001-10-26,11724.0,2.724
474,2001-10-29,11781.0,2.723
475,2001-10-30,11377.0,2.723
476,2001-10-31,11024.0,2.696
477,2001-11-01,11365.0,2.673
478,2001-11-02,11388.0,2.672
479,2001-11-05,11776.5,2.582
480,2001-11-06,12165.0,2.608
481,2001-11-07,12416.0,2.561
482,2001-11-08,12616.0,2.532
483,2001-11-09,12554.0,2.5375
484,2001-11-12,12731.0,2.55
485,2001-11-13,12567.0,2.531
486,2001-11-14,12918.0,2.545
487,2001-11-15,12826.0,2.5445
488,2001-11-16,12854.5,2.526
489,2001-11-19,12883.0,2.519
490,2001-11-20,12987.0,2.551
491,2001-11-21,12638.0,2.544
492,2001-11-22,12794.0,2.533
493,2001-11-23,13019.0,2.503
494,2001-11-26,13424.0,2.455
495,2001-11-27,13760.0,2.471
496,2001-11-28,13603.0,2.482
497,2001-11-29,13019.0,2.546
498,2001-11-30,12736.0,2.495
499,2001-12-03,12932.0,2.4515
500,2001-12-04,13336.0,2.437
501,2001-12-05,13147.0,2.435
502,2001-12-06,13382.0,2.419
503,2001-12-07,13539.0,2.389
504,2001-12-10,13299.0,2.332
505,2001-12-11,13446.0,2.379
506,2001-12-12,13348.0,2.356
507,2001-12-13,13563.0,2.372
508,2001-12-14,13148.0,2.3765
509,2001-12-17,12959.0,2.355
510,2001-12-18,12912.0,2.324
511,2001-12-19,13397.0,2.301
512,2001-12-20,13290.0,2.335
513,2001-12-21,12918.0,2.342
514,2001-12-24,13369.0,2.338
515,2001-12-25,13365.333333333334,2.338
516,2001-12-26,13361.666666666666,2.32
517,2001-12-27,13358.0,2.331
518,2001-12-28,13756.0,2.3115
519,2001-12-31,13578.0,2.311
520,2002-01-02,13676.0,2.302
521,2002-01-03,13774.0,2.295
522,2002-01-04,13872.0,2.331
523,2002-01-07,14265.0,2.327
524,2002-01-08,14332.0,2.374
525,2002-01-09,14379.0,2.375
526,2002-01-10,14168.0,2.423
527,2002-01-11,14021.0,2.4
528,2002-01-14,13570.0,2.395
529,2002-01-15,13587.0,2.375
530,2002-01-16,13122.0,2.364
531,2002-01-17,13011.0,2.382
532,2002-01-18,13084.0,2.3645
533,2002-01-21,13337.0,2.37
534,2002-01-22,13373.0,2.38
535,2002-01-23,13155.0,2.378
536,2002-01-24,13004.0,2.396
537,2002-01-25,13232.0,2.41
538,2002-01-28,13162.0,2.428
539,2002-01-29,13082.0,2.436
540,2002-01-30,13002.0,2.432
541,2002-01-31,12501.0,2.413
542,2002-02-01,12532.0,2.41
543,2002-02-04,12721.0,2.425
544,2002-02-05,12659.0,2.42
545,2002-02-06,12513.0,2.439
546,2002-02-07,12748.0,2.462
547,2002-02-08,12751.0,2.459
548,2002-02-11,12684.0,2.4565
549,2002-02-12,12598.0,2.4565
550,2002-02-13,12719.0,2.41
551,2002-02-14,12840.0,2.4305
552,2002-02-15,12961.0,2.4265
553,2002-02-18,13245.0,2.4315
554,2002-02-19,13300.0,2.424
555,2002-02-20,13122.0,2.42
556,2002-02-21,12992.0,2.422
557,2002-02-22,13303.0,2.422
558,2002-02-25,13530.0,2.394
559,2002-02-26,13563.0,2.394
560,2002-02-27,13978.0,2.356
561,2002-02-28,13964.0,2.365
562,2002-03-01,14212.0,2.344
563,2002-03-04,14033.0,2.324
564,2002-03-05,14343.0,2.331
565,2002-03-06,14471.0,2.367
566,2002-03-07,14011.0,2.375
567,2002-03-08,13839.0,2.351
568,2002-03-11,13726.0,2.356
569,2002-03-12,13962.0,2.329
570,2002-03-13,13696.0,2.349
571,2002-03-14,14181.0,2.343
572,2002-03-15,14244.0,2.346
573,2002-03-18,14117.0,2.341
574,2002-03-19,14365.0,2.342
575,2002-03-20,14245.0,2.344
576,2002-03-21,14118.0,2.3425
577,2002-03-22,14090.0,2.3615
578,2002-03-25,13717.0,2.365
579,2002-03-26,13312.0,2.3465
580,2002-03-27,13278.0,2.323
581,2002-03-28,13570.0,2.325
582,2002-03-29,13425.0,2.325
583,2002-04-01,13255.0,2.3025
584,2002-04-02,13361.0,2.298
585,2002-04-03,13467.0,2.3155
586,2002-04-04,13245.0,2.301
587,2002-04-05,13085.0,2.277
588,2002-04-08,13360.0,2.2925
589,2002-04-09,13276.0,2.279
590,2002-04-10,13160.0,2.266
591,2002-04-11,13195.0,2.2815
592,2002-04-12,13416.0,2.294
593,2002-04-15,13411.0,2.321
594,2002-04-16,13751.0,2.3205
595,2002-04-17,13472.0,2.323
596,2002-04-18,13623.0,2.325
597,2002-04-19,13732.0,2.3325
598,2002-04-22,13573.0,2.343
599,2002-04-23,13478.0,2.3605
600,2002-04-24,13224.0,2.351
601,2002-04-25,13188.0,2.364
602,2002-04-26,13381.0,2.371
603,2002-04-29,13273.0,2.364
604,2002-04-30,13076.0,2.361
605,2002-05-01,13090.0,2.361
606,2002-05-02,13085.0,2.398
607,2002-05-03,12811.5,2.406
608,2002-05-06,12538.0,2.419
609,2002-05-07,12610.0,2.434
610,2002-05-08,12430.0,2.4385
611,2002-05-09,12342.0,2.4715
612,2002-05-10,12617.0,2.461
613,2002-05-13,12102.0,2.519
614,2002-05-14,12130.0,2.507
615,2002-05-15,12002.0,2.5035
616,2002-05-16,12204.0,2.466
617,2002-05-17,12350.0,2.475
618,2002-05-20,12660.0,2.4825
619,2002-05-21,12699.0,2.482
620,2002-05-22,12668.0,2.526
621,2002-05-23,12701.0,2.528
622,2002-05-24,12368.0,2.519
623,2002-05-27,12556.0,2.524
624,2002-05-28,12574.0,2.5275
625,2002-05-29,12698.0,2.511
626,2002-05-30,12728.0,2.512
627,2002-05-31,12985.0,2.518
628,2002-06-03,12923.0,2.535
629,2002-06-04,12861.0,2.6055
630,2002-06-05,12659.0,2.606
631,2002-06-06,12600.0,2.661
632,2002-06-07,12590.0,2.636
633,2002-06-10,12113.0,2.635
634,2002-06-11,12283.0,2.7215
635,2002-06-12,12600.0,2.78
636,2002-06-13,12210.0,2.707
637,2002-06-14,12133.0,2.716
638,2002-06-17,11962.0,2.6515
639,2002-06-18,11699.0,2.714
640,2002-06-19,11937.0,2.7065
641,2002-06-20,11821.0,2.774
642,2002-06-21,11493.0,2.83
643,2002-06-24,10909.0,2.778
644,2002-06-25,10398.0,2.8205
645,2002-06-26,10759.0,2.854
646,2002-06-27,10706.0,2.823
647,2002-06-28,10691.0,2.8175
648,2002-07-01,11013.0,2.897
649,2002-07-02,11139.0,2.894
650,2002-07-03,10892.0,2.86
651,2002-07-04,10846.0,2.856
652,2002-07-05,10636.0,2.881
653,2002-07-08,10655.0,2.861
654,2002-07-09,10524.0,2.8525
655,2002-07-10,10687.0,2.847
656,2002-07-11,10621.5,2.793
657,2002-07-12,10556.0,2.81
658,2002-07-15,10806.0,2.854
659,2002-07-16,10967.0,2.874
660,2002-07-17,10633.0,2.896
661,2002-07-18,10578.0,2.85
662,2002-07-19,10755.0,2.869
663,2002-07-22,10813.0,2.9065
664,2002-07-23,10583.0,2.918
665,2002-07-24,9892.0,2.943
666,2002-07-25,9746.0,2.994
667,2002-07-26,9937.0,3.005
668,2002-07-29,9666.0,3.265
669,2002-07-30,9217.0,3.353
670,2002-07-31,9240.0,3.46
671,2002-08-01,9342.0,3.115
672,2002-08-02,9763.0,3.005
673,2002-08-05,9760.0,3.17
674,2002-08-06,9852.0,3.08
675,2002-08-07,9470.0,3.015
676,2002-08-08,9755.0,2.93
677,2002-08-09,9870.0,3.0225
678,2002-08-12,10316.0,3.155
679,2002-08-13,9986.0,3.1625
680,2002-08-14,9724.0,3.19
681,2002-08-15,9444.0,3.2075
682,2002-08-16,9343.0,3.1225
683,2002-08-19,9183.0,3.096
684,2002-08-20,9526.0,3.1
685,2002-08-21,9417.0,3.084
686,2002-08-22,9263.0,3.144
687,2002-08-23,9438.0,3.111
688,2002-08-26,9703.0,3.091
689,2002-08-27,9676.0,3.133
690,2002-08-28,10098.0,3.121
691,2002-08-29,10372.0,3.069
692,2002-08-30,10380.0,3.0075
693,2002-09-02,10455.0,3.061
694,2002-09-03,10382.0,3.098
695,2002-09-04,10378.0,3.1125
696,2002-09-05,10136.0,3.1525
697,2002-09-06,9997.0,3.1575
698,2002-09-09,9723.0,3.101
699,2002-09-10,9717.0,3.1255
700,2002-09-11,9954.0,3.101
701,2002-09-12,9960.0,3.127
702,2002-09-13,10182.0,3.1575
703,2002-09-16,10173.0,3.214
704,2002-09-17,10181.0,3.2715
705,2002-09-18,9831.0,3.3525
706,2002-09-19,9650.0,3.447
707,2002-09-20,9505.0,3.399
708,2002-09-23,9372.0,3.57
709,2002-09-24,9585.0,3.775
710,2002-09-25,9264.0,3.6985
711,2002-09-26,9148.0,3.757
712,2002-09-27,9228.0,3.871
713,2002-09-30,9199.0,3.76
714,2002-10-01,8716.0,3.595
715,2002-10-02,8623.0,3.658
716,2002-10-03,8998.0,3.69
717,2002-10-04,8820.0,3.615
718,2002-10-07,9140.0,3.665
719,2002-10-08,9260.0,3.728
720,2002-10-09,8863.0,3.905
721,2002-10-10,8847.0,3.95
722,2002-10-11,8715.0,3.81
723,2002-10-14,8866.0,3.83
724,2002-10-15,8855.0,3.84
725,2002-10-16,8451.0,3.95
726,2002-10-17,8507.0,3.905
727,2002-10-18,8371.0,3.875
728,2002-10-21,8902.0,3.937
729,2002-10-22,9022.0,3.906
730,2002-10-23,9128.0,3.908
731,2002-10-24,9331.0,3.805
732,2002-10-25,9840.0,3.73
733,2002-10-28,9799.0,3.801
734,2002-10-29,10015.0,3.815
735,2002-10-30,9574.0,3.715
736,2002-10-31,9601.0,3.65
737,2002-11-01,10069.0,3.596
738,2002-11-04,10168.0,3.555
739,2002-11-05,10140.0,3.543
740,2002-11-06,9913.0,3.657
741,2002-11-07,9861.0,3.585
742,2002-11-08,9703.0,3.541
743,2002-11-11,9799.0,3.525
744,2002-11-12,9860.0,3.621
745,2002-11-13,9886.0,3.657
746,2002-11-14,9721.0,3.683
747,2002-11-15,9764.0,3.69
748,2002-11-18,9884.0,3.57
749,2002-11-19,9927.5,3.524
750,2002-11-20,9971.0,3.515
751,2002-11-21,9971.0,3.5255
752,2002-11-22,10088.0,3.555
753,2002-11-25,10289.0,3.5525
754,2002-11-26,10404.0,3.603
755,2002-11-27,10246.0,3.611
756,2002-11-28,10132.0,3.601
757,2002-11-29,10226.0,3.653
758,2002-12-02,10239.0,3.609
759,2002-12-03,10509.0,3.669
760,2002-12-04,10674.0,3.7155
761,2002-12-05,10663.0,3.784
762,2002-12-06,10640.0,3.748
763,2002-12-09,10413.0,3.789
764,2002-12-10,10569.0,3.807
765,2002-12-11,10339.0,3.749
766,2002-12-12,10331.0,3.792
767,2002-12-13,10614.0,3.73
768,2002-12-16,10587.0,3.617
769,2002-12-17,10564.0,3.585
770,2002-12-18,10771.0,3.524
771,2002-12-19,10833.0,3.474
772,2002-12-20,10985.0,3.488
773,2002-12-23,11208.0,3.505
774,2002-12-24,11490.0,3.505
775,2002-12-25,11470.0,3.505
776,2002-12-26,11419.333333333334,3.583
777,2002-12-27,11368.666666666666,3.5375
778,2002-12-30,11318.0,3.536
779,2002-12-31,11234.0,3.54
780,2003-01-01,11268.0,3.54
781,2003-01-02,11379.666666666666,3.526
782,2003-01-03,11491.333333333334,3.439
783,2003-01-06,11603.0,3.338
784,2003-01-07,11600.0,3.2825
785,2003-01-08,12020.0,3.343
786,2003-01-09,11876.0,3.316
787,2003-01-10,11786.0,3.299
788,2003-01-13,11912.0,3.295
789,2003-01-14,12243.0,3.26
790,2003-01-15,12110.0,3.3145
791,2003-01-16,12175.0,3.322
792,2003-01-17,11971.0,3.372
793,2003-01-20,11952.0,3.415
794,2003-01-21,11676.0,3.49
795,2003-01-22,11648.0,3.534
796,2003-01-23,11435.0,3.531
797,2003-01-24,11142.0,3.6225
798,2003-01-27,11162.0,3.639
799,2003-01-28,10784.0,3.6375
800,2003-01-29,10530.0,3.576
801,2003-01-30,10517.0,3.5415
802,2003-01-31,10863.0,3.504
803,2003-02-03,10751.0,3.517
804,2003-02-04,10941.0,3.5735
805,2003-02-05,10910.0,3.5925
806,2003-02-06,10577.0,3.59
807,2003-02-07,10592.0,3.587
808,2003-02-10,10566.0,3.586
809,2003-02-11,10381.0,3.591
810,2003-02-12,10480.0,3.607
811,2003-02-13,10509.0,3.659
812,2003-02-14,10510.0,3.66
813,2003-02-17,10108.0,3.611
814,2003-02-18,10081.0,3.592
815,2003-02-19,10189.0,3.6125
816,2003-02-20,10450.0,3.609
817,2003-02-21,10252.0,3.6225
818,2003-02-24,10217.0,3.565
819,2003-02-25,10331.0,3.5835
820,2003-02-26,10254.0,3.586
821,2003-02-27,10192.0,3.5545
822,2003-02-28,9995.0,3.57
823,2003-03-03,10126.0,3.565
824,2003-03-04,10281.0,3.566
825,2003-03-05,10289.333333333334,3.5525
826,2003-03-06,10297.666666666666,3.48
827,2003-03-07,10306.0,3.4975
828,2003-03-10,10615.0,3.5285
829,2003-03-11,10724.0,3.4925
830,2003-03-12,10309.0,3.4675
831,2003-03-13,10340.0,3.409
832,2003-03-14,10577.0,3.4325
833,2003-03-17,10783.0,3.4335
834,2003-03-18,10817.0,3.454
835,2003-03-19,10875.0,3.458
836,2003-03-20,11151.0,3.474
837,2003-03-21,11006.0,3.403
838,2003-03-24,11159.0,3.3765
839,2003-03-25,11377.0,3.355
840,2003-03-26,11053.0,3.3885
841,2003-03-27,11232.0,3.3815
842,2003-03-28,11206.0,3.3595
843,2003-03-31,11233.0,3.364
844,2003-04-01,11396.0,3.307
845,2003-04-02,11274.0,3.2615
846,2003-04-03,11592.0,3.262
847,2003-04-04,11872.0,3.223
848,2003-04-07,12006.0,3.1415
849,2003-04-08,12066.0,3.194
850,2003-04-09,12136.0,3.206
851,2003-04-10,11779.0,3.2285
852,2003-04-11,11759.0,3.202
853,2003-04-14,11591.0,3.1605
854,2003-04-15,11719.0,3.071
855,2003-04-16,11874.0,3.0925
856,2003-04-17,12106.0,3.036
857,2003-04-18,12043.0,3.036
858,2003-04-21,12395.0,3.035
859,2003-04-22,12414.0,3.0395
860,2003-04-23,12433.0,2.909
861,2003-04-24,12452.0,3.018
862,2003-04-25,12394.0,3.009
863,2003-04-28,12120.0,2.958
864,2003-04-29,12126.0,2.9355
865,2003-04-30,12462.0,2.911
866,2003-05-01,12678.0,2.911
867,2003-05-02,12557.0,2.9675
868,2003-05-05,12683.5,3.0455
869,2003-05-06,12810.0,3.0125
870,2003-05-07,12833.0,2.949
871,2003-05-08,12644.0,2.894
